Gene seq,Link to JGI page
25715,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_004875_3_1772
471,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_032524_396_866
91,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_037733_2_814
274,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052331&data_type=assembled&gene_oid=Ga0504727_017265_1_954
441,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052331&data_type=assembled&gene_oid=Ga0504727_007837_896_1336
804,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052331&data_type=assembled&gene_oid=Ga0504727_003435_1115_1918
396,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052331&data_type=assembled&gene_oid=Ga0504727_025165_408_803
3540,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052331&data_type=assembled&gene_oid=Ga0504727_003254_124_1965
16234,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052331&data_type=assembled&gene_oid=Ga0504727_001937_1035_2396
9577,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052331&data_type=assembled&gene_oid=Ga0504727_011026_2_1156
375,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052331&data_type=assembled&gene_oid=Ga0504727_004384_3_377
31,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_015252_5_916
58,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_014300_5_910
212,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_006737_1_1245
25,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_022974_1_771
99,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_008266_1_1152
258,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_002395_59_1867
495,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_001380_514_2277
49,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_024217_29_754
195,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_002224_1_1908
184,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_007268_3_1070
238,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037764&data_type=assembled&gene_oid=Ga0401322_002362_159_1853
13837,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_025899_1_1131
44,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_100676_2_628
432,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_222301_1_432
468,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_056461_3_470
408,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_244979_1_408
576,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_065526_183_758
116,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_035366_1_996
522,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_124736_1_522
243,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_409931_3_245
5980,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_005810_3_1874
14973,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_070986_1_738
11219,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_038471_1_963
462,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_013194_1010_1471
97,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050589&data_type=assembled&gene_oid=Ga0504728_066520_2_760
210,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_101512_1_825
75,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_082134_2_925
14376,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_059661_53_1102
3744,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_102439_1_822
87,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_177548_2_607
206,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_072615_18_989
309,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_017218_2_1546
3111,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_004214_1349_3169
70,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_041796_310_1329
317,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_020820_3_1769
592,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_021351_31_1869
151,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_060572_27_1001
2218,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_102438_1_822
261,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_107871_2_262
255,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_314601_189_443
394,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_007948_39_1907
876,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_075099_3_878
1212,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_012057_124_1335
333,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051850&data_type=assembled&gene_oid=Ga0529049_518276_3_335
1005,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_011470_1_1170
174,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_026813_3_794
390,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_087984_3_392
10,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_070688_2_496
279,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_042375_2_637
709,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_003467_3_1598
1923,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_003835_2_1855
133,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_008871_158_1309
491,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_026263_1_768
121,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059475&data_type=assembled&gene_oid=Ga0568766_027780_2_781
25,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037770&data_type=assembled&gene_oid=Ga0401334_015050_2_670
114,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037770&data_type=assembled&gene_oid=Ga0401334_001231_55_1959
188,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037770&data_type=assembled&gene_oid=Ga0401334_001312_109_1872
41,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037770&data_type=assembled&gene_oid=Ga0401334_007902_45_893
40,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037770&data_type=assembled&gene_oid=Ga0401334_010482_1_681
32,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037770&data_type=assembled&gene_oid=Ga0401334_009019_97_843
38,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037770&data_type=assembled&gene_oid=Ga0401334_009231_1_834
19,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037770&data_type=assembled&gene_oid=Ga0401334_016257_3_647
366,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059489&data_type=assembled&gene_oid=Ga0529044_127358_3_368
27,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059489&data_type=assembled&gene_oid=Ga0529044_037771_1_666
333,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059489&data_type=assembled&gene_oid=Ga0529044_003791_2_1717
334,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059489&data_type=assembled&gene_oid=Ga0529044_018552_2_925
238,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059489&data_type=assembled&gene_oid=Ga0529044_021737_3_737
740,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059489&data_type=assembled&gene_oid=Ga0529044_005031_39_1718
20,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035593&data_type=assembled&gene_oid=Ga0374549_056546_22_693
23,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035593&data_type=assembled&gene_oid=Ga0374549_054102_3_707
54,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035593&data_type=assembled&gene_oid=Ga0374549_028224_1_963
41,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035593&data_type=assembled&gene_oid=Ga0374549_064991_1_648
126,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035593&data_type=assembled&gene_oid=Ga0374549_006560_109_1830
28,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035593&data_type=assembled&gene_oid=Ga0374549_048006_3_749
675,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_013862_99_1586
139,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_028784_2_1144
390,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_092211_2_391
483,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_181103_1_483
145,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_031959_1_1089
31996,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_022556_1_1281
447,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_023082_1_1266
386,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_036766_2_1021
36300,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_022555_1_1281
576,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_021459_269_844
507,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_048135_2_508
372,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_323795_1_372
352,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_005642_165_2219
422,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_008579_2_1960
354,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_008229_135_1889
339,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_385260_3_341
462,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_056341_376_837
17338,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_007832_126_2003
204,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_157942_313_516
1188,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300051849&data_type=assembled&gene_oid=Ga0504718_002048_1270_2457
12834,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_006887_2_1846
111,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_051281_1_828
52,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_145199_3_518
441,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_007802_102_1871
450,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_199862_2_451
66918,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_021949_1_1197
573,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_028467_417_989
180,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_007616_1_1848
420,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_139913_3_422
357,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_253232_50_406
1002,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_015482_390_1391
43560,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_021948_1_1197
576,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_004504_145_720
267,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052691&data_type=assembled&gene_oid=Ga0504720_042571_634_900
165,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_008198_2_166
207,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_013879_3_803
378,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_009313_45_950
447,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_054673_3_449
444,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_056092_3_446
398,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_005954_80_1141
333,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_111203_1_333
919,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_003219_23_1441
330,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_111072_2_331
1337,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_001000_155_1975
1537,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_001500_52_1893
176,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_009175_69_956
357,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_002961_1_1482
310,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_008198_242_1000
339,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300059476&data_type=assembled&gene_oid=Ga0568768_105624_2_340
78,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052340&data_type=assembled&gene_oid=Ga0529052_60192_1_333
99,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035579&data_type=assembled&gene_oid=Ga0374539_007246_3_947
283,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035579&data_type=assembled&gene_oid=Ga0374539_001340_136_1764
51,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035579&data_type=assembled&gene_oid=Ga0374539_013887_87_722
55,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035579&data_type=assembled&gene_oid=Ga0374539_006418_1_996
253,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035579&data_type=assembled&gene_oid=Ga0374539_000998_1_1806
40,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037769&data_type=assembled&gene_oid=Ga0401332_006037_2_1027
189,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037769&data_type=assembled&gene_oid=Ga0401332_000645_2_1894
12,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037769&data_type=assembled&gene_oid=Ga0401332_022687_1_609
25,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037769&data_type=assembled&gene_oid=Ga0401332_021165_22_627
34,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037769&data_type=assembled&gene_oid=Ga0401332_017475_2_676
67,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037769&data_type=assembled&gene_oid=Ga0401332_003722_1_1206
